Divisiones de actividad;Total Nacional;Comunidades y Ciudades Autónomas;Valor absoluto/porcentaje;periodo;Total
13 Textil;Total Nacional;05 Canarias;valor absoluto;2021-01-01 00:00:00+00:00;11747
13 Textil;Total Nacional;05 Canarias;porcentaje;2022-01-01 00:00:00+00:00;0.0
13 Textil;Total Nacional;05 Canarias;porcentaje;2021-01-01 00:00:00+00:00;0.3
13 Textil;Total Nacional;06 Cantabria;valor absoluto;2022-01-01 00:00:00+00:00;97417
13 Textil;Total Nacional;06 Cantabria;valor absoluto;2021-01-01 00:00:00+00:00;87786
13 Textil;Total Nacional;06 Cantabria;porcentaje;2022-01-01 00:00:00+00:00;2.0
13 Textil;Total Nacional;06 Cantabria;porcentaje;2021-01-01 00:00:00+00:00;2.0
13 Textil;Total Nacional;07 Castilla y León;valor absoluto;2022-01-01 00:00:00+00:00;80611
13 Textil;Total Nacional;07 Castilla y León;valor absoluto;2021-01-01 00:00:00+00:00;75091
13 Textil;Total Nacional;07 Castilla y León;porcentaje;2022-01-01 00:00:00+00:00;1.7
13 Textil;Total Nacional;07 Castilla y León;porcentaje;2021-01-01 00:00:00+00:00;1.7
13 Textil;Total Nacional;08 Castilla - La Mancha;valor absoluto;2022-01-01 00:00:00+00:00;112818
13 Textil;Total Nacional;08 Castilla - La Mancha;valor absoluto;2021-01-01 00:00:00+00:00;91955
13 Textil;Total Nacional;08 Castilla - La Mancha;porcentaje;2022-01-01 00:00:00+00:00;2.3
13 Textil;Total Nacional;08 Castilla - La Mancha;porcentaje;2021-01-01 00:00:00+00:00;2.1
13 Textil;Total Nacional;09 Cataluña;valor absoluto;2022-01-01 00:00:00+00:00;2121898
13 Textil;Total Nacional;09 Cataluña;valor absoluto;2021-01-01 00:00:00+00:00;1865176
13 Textil;Total Nacional;09 Cataluña;porcentaje;2022-01-01 00:00:00+00:00;44.0
13 Textil;Total Nacional;09 Cataluña;porcentaje;2021-01-01 00:00:00+00:00;42.7
13 Textil;Total Nacional;10 Comunitat Valenciana;valor absoluto;2022-01-01 00:00:00+00:00;1564835
13 Textil;Total Nacional;10 Comunitat Valenciana;valor absoluto;2021-01-01 00:00:00+00:00;1511869
13 Textil;Total Nacional;10 Comunitat Valenciana;porcentaje;2022-01-01 00:00:00+00:00;32.5
13 Textil;Total Nacional;10 Comunitat Valenciana;porcentaje;2021-01-01 00:00:00+00:00;34.6
13 Textil;Total Nacional;11 Extremadura;valor absoluto;2022-01-01 00:00:00+00:00;2837
13 Textil;Total Nacional;11 Extremadura;valor absoluto;2021-01-01 00:00:00+00:00;4397
13 Textil;Total Nacional;11 Extremadura;porcentaje;2022-01-01 00:00:00+00:00;0.1
13 Textil;Total Nacional;11 Extremadura;porcentaje;2021-01-01 00:00:00+00:00;0.1
13 Textil;Total Nacional;12 Galicia;valor absoluto;2022-01-01 00:00:00+00:00;102496
13 Textil;Total Nacional;12 Galicia;valor absoluto;2021-01-01 00:00:00+00:00;90457
13 Textil;Total Nacional;12 Galicia;porcentaje;2022-01-01 00:00:00+00:00;2.1
13 Textil;Total Nacional;12 Galicia;porcentaje;2021-01-01 00:00:00+00:00;2.1
13 Textil;Total Nacional;13 Madrid Comunidad de;valor absoluto;2022-01-01 00:00:00+00:00;145750
13 Textil;Total Nacional;13 Madrid Comunidad de;valor absoluto;2021-01-01 00:00:00+00:00;158048
13 Textil;Total Nacional;13 Madrid Comunidad de;porcentaje;2022-01-01 00:00:00+00:00;3.0
13 Textil;Total Nacional;13 Madrid Comunidad de;porcentaje;2021-01-01 00:00:00+00:00;3.6
13 Textil;Total Nacional;14 Murcia Región de;valor absoluto;2022-01-01 00:00:00+00:00;67124
13 Textil;Total Nacional;14 Murcia Región de;valor absoluto;2021-01-01 00:00:00+00:00;38356
13 Textil;Total Nacional;14 Murcia Región de;porcentaje;2022-01-01 00:00:00+00:00;1.4
13 Textil;Total Nacional;14 Murcia Región de;porcentaje;2021-01-01 00:00:00+00:00;0.9
13 Textil;Total Nacional;15 Navarra Comunidad Foral de;valor absoluto;2022-01-01 00:00:00+00:00;53279
13 Textil;Total Nacional;15 Navarra Comunidad Foral de;valor absoluto;2021-01-01 00:00:00+00:00;42688
13 Textil;Total Nacional;15 Navarra Comunidad Foral de;porcentaje;2022-01-01 00:00:00+00:00;1.1
13 Textil;Total Nacional;15 Navarra Comunidad Foral de;porcentaje;2021-01-01 00:00:00+00:00;1.0
13 Textil;Total Nacional;16 País Vasco;valor absoluto;2022-01-01 00:00:00+00:00;29251
13 Textil;Total Nacional;16 País Vasco;valor absoluto;2021-01-01 00:00:00+00:00;29597
13 Textil;Total Nacional;16 País Vasco;porcentaje;2022-01-01 00:00:00+00:00;0.6
13 Textil;Total Nacional;16 País Vasco;porcentaje;2021-01-01 00:00:00+00:00;0.7
13 Textil;Total Nacional;17 Rioja La;valor absoluto;2022-01-01 00:00:00+00:00;83658
13 Textil;Total Nacional;17 Rioja La;valor absoluto;2021-01-01 00:00:00+00:00;78839
13 Textil;Total Nacional;17 Rioja La;porcentaje;2022-01-01 00:00:00+00:00;1.7
13 Textil;Total Nacional;17 Rioja La;porcentaje;2021-01-01 00:00:00+00:00;1.8
13 Textil;Total Nacional;18 Ceuta;valor absoluto;2022-01-01 00:00:00+00:00;0
13 Textil;Total Nacional;18 Ceuta;valor absoluto;2021-01-01 00:00:00+00:00;0
13 Textil;Total Nacional;18 Ceuta;porcentaje;2022-01-01 00:00:00+00:00;0.0
13 Textil;Total Nacional;18 Ceuta;porcentaje;2021-01-01 00:00:00+00:00;0.0
13 Textil;Total Nacional;19 Melilla;valor absoluto;2022-01-01 00:00:00+00:00;0
13 Textil;Total Nacional;19 Melilla;valor absoluto;2021-01-01 00:00:00+00:00;0
13 Textil;Total Nacional;19 Melilla;porcentaje;2022-01-01 00:00:00+00:00;0.0
13 Textil;Total Nacional;19 Melilla;porcentaje;2021-01-01 00:00:00+00:00;0.0
14 Confección de prendas de vestir;Total Nacional;;valor absoluto;2022-01-01 00:00:00+00:00;3610056
14 Confección de prendas de vestir;Total Nacional;;valor absoluto;2021-01-01 00:00:00+00:00;3073316
14 Confección de prendas de vestir;Total Nacional;;porcentaje;2022-01-01 00:00:00+00:00;100.0
14 Confección de prendas de vestir;Total Nacional;;porcentaje;2021-01-01 00:00:00+00:00;100.0
14 Confección de prendas de vestir;Total Nacional;01 Andalucía;valor absoluto;2022-01-01 00:00:00+00:00;200535
14 Confección de prendas de vestir;Total Nacional;01 Andalucía;valor absoluto;2021-01-01 00:00:00+00:00;167449
14 Confección de prendas de vestir;Total Nacional;01 Andalucía;porcentaje;2022-01-01 00:00:00+00:00;5.6
14 Confección de prendas de vestir;Total Nacional;01 Andalucía;porcentaje;2021-01-01 00:00:00+00:00;5.4
14 Confección de prendas de vestir;Total Nacional;02 Aragón;valor absoluto;2022-01-01 00:00:00+00:00;66238
14 Confección de prendas de vestir;Total Nacional;02 Aragón;valor absoluto;2021-01-01 00:00:00+00:00;65780
14 Confección de prendas de vestir;Total Nacional;02 Aragón;porcentaje;2022-01-01 00:00:00+00:00;1.8
14 Confección de prendas de vestir;Total Nacional;02 Aragón;porcentaje;2021-01-01 00:00:00+00:00;2.1
14 Confección de prendas de vestir;Total Nacional;03 Asturias Principado de;valor absoluto;2022-01-01 00:00:00+00:00;16306
14 Confección de prendas de vestir;Total Nacional;03 Asturias Principado de;valor absoluto;2021-01-01 00:00:00+00:00;12723
14 Confección de prendas de vestir;Total Nacional;03 Asturias Principado de;porcentaje;2022-01-01 00:00:00+00:00;0.5
14 Confección de prendas de vestir;Total Nacional;03 Asturias Principado de;porcentaje;2021-01-01 00:00:00+00:00;0.4
14 Confección de prendas de vestir;Total Nacional;04 Balears Illes;valor absoluto;2022-01-01 00:00:00+00:00;9815
14 Confección de prendas de vestir;Total Nacional;04 Balears Illes;valor absoluto;2021-01-01 00:00:00+00:00;8522
14 Confección de prendas de vestir;Total Nacional;04 Balears Illes;porcentaje;2022-01-01 00:00:00+00:00;0.3
14 Confección de prendas de vestir;Total Nacional;04 Balears Illes;porcentaje;2021-01-01 00:00:00+00:00;0.3
14 Confección de prendas de vestir;Total Nacional;05 Canarias;valor absoluto;2022-01-01 00:00:00+00:00;4809
14 Confección de prendas de vestir;Total Nacional;05 Canarias;valor absoluto;2021-01-01 00:00:00+00:00;0.0
14 Confección de prendas de vestir;Total Nacional;05 Canarias;porcentaje;2022-01-01 00:00:00+00:00;0.1
14 Confección de prendas de vestir;Total Nacional;05 Canarias;porcentaje;2021-01-01 00:00:00+00:00;0.0
14 Confección de prendas de vestir;Total Nacional;06 Cantabria;valor absoluto;2022-01-01 00:00:00+00:00;7501
14 Confección de prendas de vestir;Total Nacional;06 Cantabria;valor absoluto;2021-01-01 00:00:00+00:00;0.0
14 Confección de prendas de vestir;Total Nacional;06 Cantabria;porcentaje;2022-01-01 00:00:00+00:00;0.2
14 Confección de prendas de vestir;Total Nacional;06 Cantabria;porcentaje;2021-01-01 00:00:00+00:00;0.0
14 Confección de prendas de vestir;Total Nacional;07 Castilla y León;valor absoluto;2022-01-01 00:00:00+00:00;42196
14 Confección de prendas de vestir;Total Nacional;07 Castilla y León;valor absoluto;2021-01-01 00:00:00+00:00;32759
14 Confección de prendas de vestir;Total Nacional;07 Castilla y León;porcentaje;2022-01-01 00:00:00+00:00;1.2
14 Confección de prendas de vestir;Total Nacional;07 Castilla y León;porcentaje;2021-01-01 00:00:00+00:00;1.1
14 Confección de prendas de vestir;Total Nacional;08 Castilla - La Mancha;valor absoluto;2022-01-01 00:00:00+00:00;122237
14 Confección de prendas de vestir;Total Nacional;08 Castilla - La Mancha;valor absoluto;2021-01-01 00:00:00+00:00;122682
14 Confección de prendas de vestir;Total Nacional;08 Castilla - La Mancha;porcentaje;2022-01-01 00:00:00+00:00;3.4
14 Confección de prendas de vestir;Total Nacional;08 Castilla - La Mancha;porcentaje;2021-01-01 00:00:00+00:00;4.0
14 Confección de prendas de vestir;Total Nacional;09 Cataluña;valor absoluto;2022-01-01 00:00:00+00:00;785482
14 Confección de prendas de vestir;Total Nacional;09 Cataluña;valor absoluto;2021-01-01 00:00:00+00:00;770310
14 Confección de prendas de vestir;Total Nacional;09 Cataluña;porcentaje;2022-01-01 00:00:00+00:00;21.8
14 Confección de prendas de vestir;Total Nacional;09 Cataluña;porcentaje;2021-01-01 00:00:00+00:00;25.1
14 Confección de prendas de vestir;Total Nacional;10 Comunitat Valenciana;valor absoluto;2022-01-01 00:00:00+00:00;274227
14 Confección de prendas de vestir;Total Nacional;10 Comunitat Valenciana;valor absoluto;2021-01-01 00:00:00+00:00;192808
14 Confección de prendas de vestir;Total Nacional;10 Comunitat Valenciana;porcentaje;2022-01-01 00:00:00+00:00;7.6
14 Confección de prendas de vestir;Total Nacional;10 Comunitat Valenciana;porcentaje;2021-01-01 00:00:00+00:00;6.3
14 Confección de prendas de vestir;Total Nacional;11 Extremadura;valor absoluto;2022-01-01 00:00:00+00:00;2304
14 Confección de prendas de vestir;Total Nacional;11 Extremadura;valor absoluto;2021-01-01 00:00:00+00:00;1887
14 Confección de prendas de vestir;Total Nacional;11 Extremadura;porcentaje;2022-01-01 00:00:00+00:00;0.1
14 Confección de prendas de vestir;Total Nacional;11 Extremadura;porcentaje;2021-01-01 00:00:00+00:00;0.1
14 Confección de prendas de vestir;Total Nacional;12 Galicia;valor absoluto;2022-01-01 00:00:00+00:00;1686659
14 Confección de prendas de vestir;Total Nacional;12 Galicia;valor absoluto;2021-01-01 00:00:00+00:00;1365046
14 Confección de prendas de vestir;Total Nacional;12 Galicia;porcentaje;2022-01-01 00:00:00+00:00;46.7
14 Confección de prendas de vestir;Total Nacional;12 Galicia;porcentaje;2021-01-01 00:00:00+00:00;44.4
14 Confección de prendas de vestir;Total Nacional;13 Madrid Comunidad de;valor absoluto;2022-01-01 00:00:00+00:00;169402
14 Confección de prendas de vestir;Total Nacional;13 Madrid Comunidad de;valor absoluto;2021-01-01 00:00:00+00:00;128707
14 Confección de prendas de vestir;Total Nacional;13 Madrid Comunidad de;porcentaje;2022-01-01 00:00:00+00:00;4.7
14 Confección de prendas de vestir;Total Nacional;13 Madrid Comunidad de;porcentaje;2021-01-01 00:00:00+00:00;4.2
14 Confección de prendas de vestir;Total Nacional;14 Murcia Región de;valor absoluto;2022-01-01 00:00:00+00:00;116344
14 Confección de prendas de vestir;Total Nacional;14 Murcia Región de;valor absoluto;2021-01-01 00:00:00+00:00;90421
14 Confección de prendas de vestir;Total Nacional;14 Murcia Región de;porcentaje;2022-01-01 00:00:00+00:00;3.2
14 Confección de prendas de vestir;Total Nacional;14 Murcia Región de;porcentaje;2021-01-01 00:00:00+00:00;2.9
14 Confección de prendas de vestir;Total Nacional;15 Navarra Comunidad Foral de;valor absoluto;2022-01-01 00:00:00+00:00;49214
14 Confección de prendas de vestir;Total Nacional;15 Navarra Comunidad Foral de;valor absoluto;2021-01-01 00:00:00+00:00;53051
14 Confección de prendas de vestir;Total Nacional;15 Navarra Comunidad Foral de;porcentaje;2022-01-01 00:00:00+00:00;1.4
14 Confección de prendas de vestir;Total Nacional;15 Navarra Comunidad Foral de;porcentaje;2021-01-01 00:00:00+00:00;1.7
14 Confección de prendas de vestir;Total Nacional;16 País Vasco;valor absoluto;2022-01-01 00:00:00+00:00;45433
14 Confección de prendas de vestir;Total Nacional;16 País Vasco;valor absoluto;2021-01-01 00:00:00+00:00;44081
14 Confección de prendas de vestir;Total Nacional;16 País Vasco;porcentaje;2022-01-01 00:00:00+00:00;1.3
14 Confección de prendas de vestir;Total Nacional;16 País Vasco;porcentaje;2021-01-01 00:00:00+00:00;1.4
14 Confección de prendas de vestir;Total Nacional;17 Rioja La;valor absoluto;2022-01-01 00:00:00+00:00;11353
14 Confección de prendas de vestir;Total Nacional;17 Rioja La;valor absoluto;2021-01-01 00:00:00+00:00;12111
14 Confección de prendas de vestir;Total Nacional;17 Rioja La;porcentaje;2022-01-01 00:00:00+00:00;0.3
14 Confección de prendas de vestir;Total Nacional;17 Rioja La;porcentaje;2021-01-01 00:00:00+00:00;0.4
14 Confección de prendas de vestir;Total Nacional;18 Ceuta;valor absoluto;2022-01-01 00:00:00+00:00;0
14 Confección de prendas de vestir;Total Nacional;18 Ceuta;valor absoluto;2021-01-01 00:00:00+00:00;0
14 Confección de prendas de vestir;Total Nacional;18 Ceuta;porcentaje;2022-01-01 00:00:00+00:00;0.0
14 Confección de prendas de vestir;Total Nacional;18 Ceuta;porcentaje;2021-01-01 00:00:00+00:00;0.0
14 Confección de prendas de vestir;Total Nacional;19 Melilla;valor absoluto;2022-01-01 00:00:00+00:00;0
14 Confección de prendas de vestir;Total Nacional;19 Melilla;valor absoluto;2021-01-01 00:00:00+00:00;0
14 Confección de prendas de vestir;Total Nacional;19 Melilla;porcentaje;2022-01-01 00:00:00+00:00;0.0
14 Confección de prendas de vestir;Total Nacional;19 Melilla;porcentaje;2021-01-01 00:00:00+00:00;0.0
15 Cuero y calzado;Total Nacional;;valor absoluto;2022-01-01 00:00:00+00:00;3535731
15 Cuero y calzado;Total Nacional;;valor absoluto;2021-01-01 00:00:00+00:00;2855589
15 Cuero y calzado;Total Nacional;;porcentaje;2022-01-01 00:00:00+00:00;100.0
15 Cuero y calzado;Total Nacional;;porcentaje;2021-01-01 00:00:00+00:00;100.0
15 Cuero y calzado;Total Nacional;01 Andalucía;valor absoluto;2022-01-01 00:00:00+00:00;250754
15 Cuero y calzado;Total Nacional;01 Andalucía;valor absoluto;2021-01-01 00:00:00+00:00;188060
15 Cuero y calzado;Total Nacional;01 Andalucía;porcentaje;2022-01-01 00:00:00+00:00;7.1
15 Cuero y calzado;Total Nacional;01 Andalucía;porcentaje;2021-01-01 00:00:00+00:00;6.6
15 Cuero y calzado;Total Nacional;02 Aragón;valor absoluto;2022-01-01 00:00:00+00:00;70997
15 Cuero y calzado;Total Nacional;02 Aragón;valor absoluto;2021-01-01 00:00:00+00:00;50828
15 Cuero y calzado;Total Nacional;02 Aragón;porcentaje;2022-01-01 00:00:00+00:00;2.0
15 Cuero y calzado;Total Nacional;02 Aragón;porcentaje;2021-01-01 00:00:00+00:00;1.8
15 Cuero y calzado;Total Nacional;03 Asturias Principado de;valor absoluto;2022-01-01 00:00:00+00:00;0
15 Cuero y calzado;Total Nacional;03 Asturias Principado de;valor absoluto;2021-01-01 00:00:00+00:00;0
15 Cuero y calzado;Total Nacional;03 Asturias Principado de;porcentaje;2022-01-01 00:00:00+00:00;0.0
15 Cuero y calzado;Total Nacional;03 Asturias Principado de;porcentaje;2021-01-01 00:00:00+00:00;0.0
15 Cuero y calzado;Total Nacional;04 Balears Illes;valor absoluto;2022-01-01 00:00:00+00:00;78077
15 Cuero y calzado;Total Nacional;04 Balears Illes;valor absoluto;2021-01-01 00:00:00+00:00;0.0
15 Cuero y calzado;Total Nacional;04 Balears Illes;porcentaje;2022-01-01 00:00:00+00:00;2.2
15 Cuero y calzado;Total Nacional;04 Balears Illes;porcentaje;2021-01-01 00:00:00+00:00;0.0
15 Cuero y calzado;Total Nacional;05 Canarias;valor absoluto;2022-01-01 00:00:00+00:00;1343
15 Cuero y calzado;Total Nacional;05 Canarias;valor absoluto;2021-01-01 00:00:00+00:00;0.0
15 Cuero y calzado;Total Nacional;05 Canarias;porcentaje;2022-01-01 00:00:00+00:00;0.0
15 Cuero y calzado;Total Nacional;05 Canarias;porcentaje;2021-01-01 00:00:00+00:00;0.0
15 Cuero y calzado;Total Nacional;06 Cantabria;valor absoluto;2022-01-01 00:00:00+00:00;0
15 Cuero y calzado;Total Nacional;06 Cantabria;valor absoluto;2021-01-01 00:00:00+00:00;0
15 Cuero y calzado;Total Nacional;06 Cantabria;porcentaje;2022-01-01 00:00:00+00:00;0.0
15 Cuero y calzado;Total Nacional;06 Cantabria;porcentaje;2021-01-01 00:00:00+00:00;0.0
15 Cuero y calzado;Total Nacional;07 Castilla y León;valor absoluto;2022-01-01 00:00:00+00:00;6165
15 Cuero y calzado;Total Nacional;07 Castilla y León;valor absoluto;2021-01-01 00:00:00+00:00;7517
15 Cuero y calzado;Total Nacional;07 Castilla y León;porcentaje;2022-01-01 00:00:00+00:00;0.2
15 Cuero y calzado;Total Nacional;07 Castilla y León;porcentaje;2021-01-01 00:00:00+00:00;0.3
15 Cuero y calzado;Total Nacional;08 Castilla - La Mancha;valor absoluto;2022-01-01 00:00:00+00:00;260588
15 Cuero y calzado;Total Nacional;08 Castilla - La Mancha;valor absoluto;2021-01-01 00:00:00+00:00;200305
15 Cuero y calzado;Total Nacional;08 Castilla - La Mancha;porcentaje;2022-01-01 00:00:00+00:00;7.4
15 Cuero y calzado;Total Nacional;08 Castilla - La Mancha;porcentaje;2021-01-01 00:00:00+00:00;7.0
15 Cuero y calzado;Total Nacional;09 Cataluña;valor absoluto;2022-01-01 00:00:00+00:00;516210
15 Cuero y calzado;Total Nacional;09 Cataluña;valor absoluto;2021-01-01 00:00:00+00:00;428924
15 Cuero y calzado;Total Nacional;09 Cataluña;porcentaje;2022-01-01 00:00:00+00:00;14.6
15 Cuero y calzado;Total Nacional;09 Cataluña;porcentaje;2021-01-01 00:00:00+00:00;15.0
15 Cuero y calzado;Total Nacional;10 Comunitat Valenciana;valor absoluto;2022-01-01 00:00:00+00:00;1536766
15 Cuero y calzado;Total Nacional;10 Comunitat Valenciana;valor absoluto;2021-01-01 00:00:00+00:00;1266633
15 Cuero y calzado;Total Nacional;10 Comunitat Valenciana;porcentaje;2022-01-01 00:00:00+00:00;43.5
15 Cuero y calzado;Total Nacional;10 Comunitat Valenciana;porcentaje;2021-01-01 00:00:00+00:00;44.4
15 Cuero y calzado;Total Nacional;11 Extremadura;valor absoluto;2022-01-01 00:00:00+00:00;0
15 Cuero y calzado;Total Nacional;11 Extremadura;valor absoluto;2021-01-01 00:00:00+00:00;821
15 Cuero y calzado;Total Nacional;11 Extremadura;porcentaje;2022-01-01 00:00:00+00:00;0.0
15 Cuero y calzado;Total Nacional;11 Extremadura;porcentaje;2021-01-01 00:00:00+00:00;0.0
15 Cuero y calzado;Total Nacional;12 Galicia;valor absoluto;2022-01-01 00:00:00+00:00;203145
15 Cuero y calzado;Total Nacional;12 Galicia;valor absoluto;2021-01-01 00:00:00+00:00;158647
15 Cuero y calzado;Total Nacional;12 Galicia;porcentaje;2022-01-01 00:00:00+00:00;5.7
15 Cuero y calzado;Total Nacional;12 Galicia;porcentaje;2021-01-01 00:00:00+00:00;5.6
15 Cuero y calzado;Total Nacional;13 Madrid Comunidad de;valor absoluto;2022-01-01 00:00:00+00:00;37472
15 Cuero y calzado;Total Nacional;13 Madrid Comunidad de;valor absoluto;2021-01-01 00:00:00+00:00;33533
15 Cuero y calzado;Total Nacional;13 Madrid Comunidad de;porcentaje;2022-01-01 00:00:00+00:00;1.1
15 Cuero y calzado;Total Nacional;13 Madrid Comunidad de;porcentaje;2021-01-01 00:00:00+00:00;1.2
15 Cuero y calzado;Total Nacional;14 Murcia Región de;valor absoluto;2022-01-01 00:00:00+00:00;169675
15 Cuero y calzado;Total Nacional;14 Murcia Región de;valor absoluto;2021-01-01 00:00:00+00:00;143197
15 Cuero y calzado;Total Nacional;14 Murcia Región de;porcentaje;2022-01-01 00:00:00+00:00;4.8
15 Cuero y calzado;Total Nacional;14 Murcia Región de;porcentaje;2021-01-01 00:00:00+00:00;5.0
15 Cuero y calzado;Total Nacional;15 Navarra Comunidad Foral de;valor absoluto;2022-01-01 00:00:00+00:00;22704
15 Cuero y calzado;Total Nacional;15 Navarra Comunidad Foral de;valor absoluto;2021-01-01 00:00:00+00:00;15584
15 Cuero y calzado;Total Nacional;15 Navarra Comunidad Foral de;porcentaje;2022-01-01 00:00:00+00:00;0.6
15 Cuero y calzado;Total Nacional;15 Navarra Comunidad Foral de;porcentaje;2021-01-01 00:00:00+00:00;0.5
15 Cuero y calzado;Total Nacional;16 País Vasco;valor absoluto;2022-01-01 00:00:00+00:00;2708
15 Cuero y calzado;Total Nacional;16 País Vasco;valor absoluto;2021-01-01 00:00:00+00:00;2051
15 Cuero y calzado;Total Nacional;16 País Vasco;porcentaje;2022-01-01 00:00:00+00:00;0.1
15 Cuero y calzado;Total Nacional;16 País Vasco;porcentaje;2021-01-01 00:00:00+00:00;0.1
15 Cuero y calzado;Total Nacional;17 Rioja La;valor absoluto;2022-01-01 00:00:00+00:00;379127
15 Cuero y calzado;Total Nacional;17 Rioja La;valor absoluto;2021-01-01 00:00:00+00:00;303413
15 Cuero y calzado;Total Nacional;17 Rioja La;porcentaje;2022-01-01 00:00:00+00:00;10.7
15 Cuero y calzado;Total Nacional;17 Rioja La;porcentaje;2021-01-01 00:00:00+00:00;10.6
15 Cuero y calzado;Total Nacional;18 Ceuta;valor absoluto;2022-01-01 00:00:00+00:00;0
15 Cuero y calzado;Total Nacional;18 Ceuta;valor absoluto;2021-01-01 00:00:00+00:00;0
15 Cuero y calzado;Total Nacional;18 Ceuta;porcentaje;2022-01-01 00:00:00+00:00;0.0
15 Cuero y calzado;Total Nacional;18 Ceuta;porcentaje;2021-01-01 00:00:00+00:00;0.0
15 Cuero y calzado;Total Nacional;19 Melilla;valor absoluto;2022-01-01 00:00:00+00:00;0
15 Cuero y calzado;Total Nacional;19 Melilla;valor absoluto;2021-01-01 00:00:00+00:00;0
15 Cuero y calzado;Total Nacional;19 Melilla;porcentaje;2022-01-01 00:00:00+00:00;0.0
15 Cuero y calzado;Total Nacional;19 Melilla;porcentaje;2021-01-01 00:00:00+00:00;0.0
16 Madera y corcho;Total Nacional;;valor absoluto;2022-01-01 00:00:00+00:00;8058897
16 Madera y corcho;Total Nacional;;valor absoluto;2021-01-01 00:00:00+00:00;6716085
16 Madera y corcho;Total Nacional;;porcentaje;2022-01-01 00:00:00+00:00;100.0
16 Madera y corcho;Total Nacional;;porcentaje;2021-01-01 00:00:00+00:00;100.0
16 Madera y corcho;Total Nacional;01 Andalucía;valor absoluto;2022-01-01 00:00:00+00:00;62022-01-01 00:00:00+00:007
16 Madera y corcho;Total Nacional;01 Andalucía;valor absoluto;2021-01-01 00:00:00+00:00;542167
16 Madera y corcho;Total Nacional;01 Andalucía;porcentaje;2022-01-01 00:00:00+00:00;7.7
