Divisiones de actividad;Total Nacional;Comunidades y Ciudades Autónomas;Valor absoluto/porcentaje;periodo;Total
35 Producción de energía eléctrica gas y vapor;Total Nacional;11 Extremadura;valor absoluto;2021;2391811
35 Producción de energía eléctrica gas y vapor;Total Nacional;11 Extremadura;porcentaje;2022;4.7
35 Producción de energía eléctrica gas y vapor;Total Nacional;11 Extremadura;porcentaje;2021;8.4
35 Producción de energía eléctrica gas y vapor;Total Nacional;12 Galicia;valor absoluto;2022;3654262
35 Producción de energía eléctrica gas y vapor;Total Nacional;12 Galicia;valor absoluto;2021;2541876
35 Producción de energía eléctrica gas y vapor;Total Nacional;12 Galicia;porcentaje;2022;8.0
35 Producción de energía eléctrica gas y vapor;Total Nacional;12 Galicia;porcentaje;2021;8.9
35 Producción de energía eléctrica gas y vapor;Total Nacional;13 Madrid Comunidad de;valor absoluto;2022;542008
35 Producción de energía eléctrica gas y vapor;Total Nacional;13 Madrid Comunidad de;valor absoluto;2021;297876
35 Producción de energía eléctrica gas y vapor;Total Nacional;13 Madrid Comunidad de;porcentaje;2022;1.2
35 Producción de energía eléctrica gas y vapor;Total Nacional;13 Madrid Comunidad de;porcentaje;2021;1.0
35 Producción de energía eléctrica gas y vapor;Total Nacional;14 Murcia Región de;valor absoluto;2022;3014177
35 Producción de energía eléctrica gas y vapor;Total Nacional;14 Murcia Región de;valor absoluto;2021;1389998
35 Producción de energía eléctrica gas y vapor;Total Nacional;14 Murcia Región de;porcentaje;2022;6.6
35 Producción de energía eléctrica gas y vapor;Total Nacional;14 Murcia Región de;porcentaje;2021;4.9
35 Producción de energía eléctrica gas y vapor;Total Nacional;15 Navarra Comunidad Foral de;valor absoluto;2022;1757441
35 Producción de energía eléctrica gas y vapor;Total Nacional;15 Navarra Comunidad Foral de;valor absoluto;2021;1084260
35 Producción de energía eléctrica gas y vapor;Total Nacional;15 Navarra Comunidad Foral de;porcentaje;2022;3.8
35 Producción de energía eléctrica gas y vapor;Total Nacional;15 Navarra Comunidad Foral de;porcentaje;2021;3.8
35 Producción de energía eléctrica gas y vapor;Total Nacional;16 País Vasco;valor absoluto;2022;2276099
35 Producción de energía eléctrica gas y vapor;Total Nacional;16 País Vasco;valor absoluto;2021;918439
35 Producción de energía eléctrica gas y vapor;Total Nacional;16 País Vasco;porcentaje;2022;5.0
35 Producción de energía eléctrica gas y vapor;Total Nacional;16 País Vasco;porcentaje;2021;3.2
35 Producción de energía eléctrica gas y vapor;Total Nacional;17 Rioja La;valor absoluto;2022;586274
35 Producción de energía eléctrica gas y vapor;Total Nacional;17 Rioja La;valor absoluto;2021;326700
35 Producción de energía eléctrica gas y vapor;Total Nacional;17 Rioja La;porcentaje;2022;1.3
35 Producción de energía eléctrica gas y vapor;Total Nacional;17 Rioja La;porcentaje;2021;1.1
35 Producción de energía eléctrica gas y vapor;Total Nacional;18 Ceuta;valor absoluto;2022;0
35 Producción de energía eléctrica gas y vapor;Total Nacional;18 Ceuta;valor absoluto;2021;0
35 Producción de energía eléctrica gas y vapor;Total Nacional;18 Ceuta;porcentaje;2022;0.0
35 Producción de energía eléctrica gas y vapor;Total Nacional;18 Ceuta;porcentaje;2021;0.0
35 Producción de energía eléctrica gas y vapor;Total Nacional;19 Melilla;valor absoluto;2022;0
35 Producción de energía eléctrica gas y vapor;Total Nacional;19 Melilla;valor absoluto;2021;0
35 Producción de energía eléctrica gas y vapor;Total Nacional;19 Melilla;porcentaje;2022;0.0
35 Producción de energía eléctrica gas y vapor;Total Nacional;19 Melilla;porcentaje;2021;0.0
